business	MDC-T Inoti Zimbabwe Inoda Mari Yakawandisa Kuti Ivandudze Hupfumi	MDC inotungamirwa naVa Morgan Tsvangirai inoti hupfumi hwenyika huri kutoda kuti Zimbabwe iwane mari ine chitsama yainopihwa kamwe chete kuti hupfumi hwenyika husimudzirwe zvine mutsindo. Vachitaura nevatori venhau mu Harare neChishanu, munyori anowona nezvehupfumi mu MDC-T, Va Webber Chinyadza, vati hupfumi hwenyika hwaenda kumawere nepamusana pekutadza kutonga kuri kuita hurumende ye Zanu PF vachiti hupfumi hwenyika huri kutadza kukura kusvika pahwakambosvika muna 1972 nyika isati yawana kuzvitonga kuzere. No media source currently available Kuti zvinhu zvinakire veruzhinji munyika, Va Chinyadza vati pave kutoda mari ine chitsama inopihwa nyika kuti isimudzire kumutsiridzwa kwemaindaisitiri, nyaya dzekurima, kucherwa kwezvicherwa pamwe nezvimwe zvese zvakabata hupfumi hwenyika. Va Chinyadza vati hurumende haisi kukoshesawo nyaya dzekurima dzinove dzakabata hupfumi vachiti hurumende haisi kuisa mari yakawanda munyaya dzekudiridzira sezvo mamiriro ekunze ari kushanduka. Vati panofanirwa kuiswa mari inoita bhiriyoni rimwe nemazana manomwe ezviuru zvemadhora munyaya dzekurima asi chiri kuvashamisa ndechekuti hurumende yakaisa miriyoni imwe chete nezviuru mazana matanhatu zvemadhora munyaya dzekudiridzira zvirimwa mumwaka wegore rino. Hatina kukwanisa kutaura nemutauriri we Zanu PF, Va Simon Khaya Moyo, kuti tinzwe divi rebato ravo panyaya iyi. Asi mutungamiri wenyika vari zvakare mutungamiri we Zanu PF, Va Robert Mugabe, vakaudza nyika neChipiri kuti vari kutarisira kuti hupfumi hwenyika huchasimuka kubudikidza nekusimbaradza nyaya dzekurima. Zvichakadai, nyanzvi munyaya dzezvehupfumi uye vachishanda vakazvimiria, Va Masimba Manyanya, avo vaimbova mukuru aiwona nezvehupfumi mubazi rezvemari, vaudza Studio7 kuti pane zvakawanda zvinoda kugadziriswa kuti hupfumi hwenyika husimukire. Nekune rumwe rutivi, gurukota rezvemari, Va Patrick Chinamasa, neChina vakakumbira masangano anokweretesa mari akaita se International Monetary Fund ne World Bank kuti abatsire Zimbabwe nekuikweretesa mari kuti hurumende igadzirise zviri kunetsa muhupfumi hwenyika. Va Chinamasa vanoti Zimbabwe yave nemakore anodarika makore gumi isati yambowana kana kobiri kubva ku World Bank vachiti hurumende iri kushushikana zvikuru nekusapihwa mari kwairi kuitwa nebhanga repasi rose iri. Asi mumiriri we World Bank mu Zimbabwe, Va Guang Zhen Chen, vakaudza Va Chinamasa kuti Zimbabwe inofanira kugadzirisa mitemo yose nezvimwe zvese zviri kutadzisa kuti vekunze vanoda kuzosima mari munyika vauye. Mumiriri weIMF muZimbabwe, VaChristian Beddies, vakaudza Studio7 kutanga kwesvondo rino Zimbabwe inofanirwa kutanga yabhadhara zvikwereti zvayo zvose kuitira kuti ipihwe chikwereti chitsva. Va Manyanya vati chimwe chinoda kugadziriswa inyaya dzematongerwo enyika kuti Zimbabwe ikwanise kuwana mari yairi kuda iyi. Zimbabwe ine chikwereti kunze chemari inoita mabhiriyoni masere nezviuru mazana mana emadhora. Nyanzvi munyaya dzehupfumi dzinoti kutadza kuri kuita Zimbabwe kubhadhara chikwereti ichi kumasangano anokweretesa mari kuri kuita kuti hurumende isakwanise kupihwa zvimwe zvikwereti zvemiri yairi kuda kusimudzirisa hupfumi hwenyika.	https://www.voashona.com/a/zimbabwe-economy-mdc-tsvangirai-chinyadza-shona/2936419.html
business	Harare Agricultural Show Inovhurwa Iine Vanhu Vashoma Gore Rino	Zviratidzwa zveHarare Agricultural Show zvatanga nhasi paine kurudziro yekuti varimi pamwe nevemakambani ezvicherwa, havafaniri kupokana asi kuti vanofanira kushanda pamwe chete mukusimudzira mabasa avo nehupfumi hwenyika. Vachitaura pamusangano waitwa kuHarare Agricultural Show wazeya kuti varimi nevemakambani ezvicherwa vangashandidzane sei, mutevedzeri wegurukota rezvekurima, VaVangelis Peter Haritatos, vati hapafaniri kuve nemakakatamwa pakati pevaviri ava asi kuti vanofanira kushanda pamwe chete. VaHaritatos vatiwo basa rekuchera zvicherwa rinofanira kuitwa pachitevedzwa mitemo yezvekuchengetedza nharaunda vachiti pari zvino pane vamwe vari kungochera pese pese vachiparadza masango nezvimwe zviwanikwa. Mukuru anoona nemabasa ezvemigodhi musangano reChamber of Mines of Zimbabwe, VaDavid Matyanga, vaudza Studio 7 kuti nyika ine mitemo yakajeka inotaura kuti mabasa ekurima nekuchera zvicherwa anofambiswa sei uye kupoka kuripo kunokonzerwa nekuti mitemo iyi haisi kutevedzwa. Mutevedzeri wegurukota rinoona nezvezvicherwa, VaPolite Kambamura, vatiwo mabasa ekurima pamwe nekuchera zvicherwa akakosha kunyika nekudaro anofanira kudyidzana mukusimbisa hupfumi hwenyika. Vati muzvicherwa munobva zvakawanda zvinoshandiswa pakugadzira zvinhu zvekurimisa nekudaro makambani ezvicherwa anofanira kutsigira mamabasa ekurima zvakasimba. VaKambamura vati zvinofadza kuti pane mamwe makambani ezvicherwa akaita seZimplats ave kutotsigira mabasa ekurima. Mwedzi wapfuura Zimplats yakaisa mamiriyoni gumi nemashanu emadhora ekuAmerica muchirongwa chekuchengeta mombe dzenyama nemukaka munyika yese. Vakambotungamira sangano reConferderation of Zimbabwe Industries, VaSifelani Jabangwe, vati zvakakosha kuti varimi nemakambani ezvicherwa vashande pamwe chete kuitirakuti nyika iwane chikafu chakakwana pamwe nekusimudzira hupfumi. Mukuru weZimbabwe Agricultural Soceity, Dr Andrew Matibiri, vati hurongwa hwavo hwegore rino hwatanga zvakanaka chose. Varimi zana kubva kumativi mana enyika pamwe nemakambani zana nemakumi mashanu nemanomwe ari kuratidzira paShow yegore rino iyo ichavhurwa zviri pamutemo nemusi weChina. Show yegore rino iri kuitwa pachitevedzwa nzira dzekudzivirira denda reCovid-19 uye vakabaiwa nhomba kana kuvhenekwa ndivo chete vari kubvumidzwa kupinda muShow. VaMatibiri vatiwo veruzhinji vanokwanisa kuona zvinenge zvichiitika kuShow pamadandemutande akaita seZoom nemamwe. No media source currently available 	https://www.voashona.com/a/zimbabwe-anual-show-opens-with-low-attendance-due-to-the-pandemic/6249085.html
sports	Mutasa akapotsa atiny’udza: DeMbare	MWAKA wenhabvu wa2018 uchagara mundangariro dzevatsigiri veDynamos sezvo gore rino chikwata ichi chakapona nepaburi retsono kuburitswa muCastle Premiership League.   Dynamos mwaka uno haina kutamba nhabvu yainozivikanwa ichitamba makore ese izvo zvakaona chikwata ichi chichisvika pakushandura varairidzi kanokwana kana.   Pekutanga, DeMbare yakadzinga Lloyd Mutasa ndokumutsiva naBiggie Zuze asi ndokuzomudzinga zvakare ichidzosa Samaita – sezita raMutasa remadunhurirwa – uye ndokuzomudzinga kechipiri achitsiviwa naLloyd Chigowe.   Zvese izvi mumaziso amaneja wechikwata ichi Richard Chihoro anoti zvakakonzereswa naMutasa uyo waanoti aive nehumbimbindoga asingade kushanda nevamwe kana kuteerera mazano aaipihwa pamusoro pechikwata ichi.   “Munoziva nhabvu haidi humbimbindoga, kuti ndiwe unoziva kudarika vamwe vese! Kwete, hazvidi kudaro.   “Nhabvu inoda mushandirapamwe, kana muchida kuhwina munofanirwa kushanda semhuri. Manje Lloyd aisada izvozvo aingoda kushanda ari ega,  asingateerere vamwe.   “Takapotsa tanyura nekuda kwake kusateerera achifunga kuti ari kugona iye pasina zvaaiita,” anodaro Chihoro.	https://www.kwayedza.co.zw/mutasa-akapotsa-atinyudza-dembare/
health	America Inobatsira Dzimwe Nyika neMushonga weNhomba yeCovid-19	Pamusangano wakaitwa nenyika dzakabudirira dzeG7, nyika idzi dzakazvipira kubatsira dzimwe nyika nenhomba yeCovid-19. Nhomba idzi, pamwe chete nezvakavimbiswa kubva muna Kukadzi 2021, zvichasvitsa rubatsiro rwemushonga rwese urwu pabhirioni remadhora mugore riri kuuya, America ichibatsira nehafu yemushonga iyi. Mugwaro ravakabudisa, vatungamiri venyika dzeG7 vakati chinhu chekutanga chavanoda kuitira dzimwe nyika dzepasi rose kuona kuti mushonga wakanaka uye unoshanda uwanikwe nenyika dziri kubudirira sezvo kubaiwa nhomba kwavanhu vose pasi pano chiri chinhu chakanakira vagari vose pasi pano. Mutungamiri weAmerica, VaJoe Biden, vakafara nekuzvipira kwakabvumiranwa uku, zvikurusei sezvo kwakauya mushure mekutaura kwavo kuti America ichatenga mishonga yePfizer/BioNTech inoita zviuru mazana mashanu kuti ipiwe kunyika dzinoita zana. Sekutaura kwakaita VaBiden, America iri kutenga mushonga wekupa dzimwe nyika unopfuura wakambotengwa nenyika ipi zvayo. VaBiden vakati, “Zviuru mazana mashanu zvemushonga wenhomba uyu zvichatanga kuendeswa kunyika dzakasiyana siyana mumwedzi waNyamavhuvhu gore rino. Zviuru mazana maviri zvemushonga uyu zvichaendeswa kuned zimwe nyika gore rino, uye zviuru mazana matatu zvichaendeswa mumwedzi mitanhatu yekutanga mugore ra2022.” Kuzvipira kweAmerica kubatsira dzimwe nyika nemishonga yenhomba yePfizer inoita zviuru mamirioni mazana mashanu kuri kuwedzerwa pamusoro pe mishonga inoita mamirioni makumi masere akavimbiswa dzimwe nyika naVaJoe Biden, avo vakazvipiravo kubatsira nemari inoita mabhirioni maviri emadhora eku America ekubatsira sangano rinobatsira dzimwe nyika mukuwana mushonga wenhomba. Chivimbiso chakaitwa nenyika dzeG7 chinoratidza kuti kubva muna 2020, nyika dzeG7 dzakazvipira kubatsira dzimwe nyika nemabhirioni maviri emushonga wenhomba. Nyika dzeG7 dzakazvipiravo kubatsira dzimwe nyika mukugadzira mushonga wenhomba munyika dzayo dzichishanda neQuad Vaccine Partnership yeAmerica, Australia, India neJapan. VaBiden vanoti zviri pachena kuti nyika dzeG7 dzinobvumirana kuti zvadzakavimbisa izvi hazvisi izvo zvese zvadzichaita, vachiti kubatsira uku kuchaenderera mberi kwenguva yakareba. No media source currently available 	https://www.voashona.com/a/america-and-g7-countries-donate-millions-of-covid-19-vaccines/5953902.html
politics	Vanhu Vanodarika Zviuru Makumi Maviri neZvishanu Vonyoresa kuVhota	Sachigaro wesangano reZimbabwe Electoral Commission, ZEC, Amai Rita Makarau, vanoti huwandu hwevanhu vanyoreswa kuvhota kumatunhu akasiyana siyana kubva zvakaparurwa chirongwa chekunyoresa vavhoti muna Gunyana hwapfuura zviuru makumi maviri nezvishanu. Vatiwo sangano ravo rave mubishi kuunza munyika mimwe michina yose inodiwa kuti vaumbe gwaro idzva revavhoti iri. NeChipiri svondo rinouya, ZEC inenge yopinda mumatunhu akawanda vachinyoresa vavhoti uye nhasi vaparura hurongwa hwekuzivisa vanhu nezvinenge zvoitwa svondo rinouya. Amai Makarau vanoti mukati memavhiki maviri vanenge vave nemuchina wekuvheneka minyoro yemimwe kana kuti mafinger prints kuona kuti hapana munhu anoresa kaviri. 	https://www.voashona.com/a/zimbabwe-matongerwo-enyika/4056597.html
politics	Dare reConstitutional Court Ropa Mutongo Waro neChishanu paChikumbiro chaVaChamisa	Nyaya yekupikisa zvakabuda musarudzo yemutungamiri wenyika yatanga kunzwikwa mudare re Constitutional Court. Magweta emutungamiri we MDC Alliance, VaNelson Chamisa, aswera achikweshana pfungwa nemagweta ari kumirira mutungamiri weZanu PF, uye vari mutungamiri wenyika, VaEmmerson Mnangagwa. Achisvitsa humboo mudare, magweta aVaChamisa achitungamirwa naAdvocate Thabani Mpofu, ati zviri pachena kuti huwandu hwevanhu vakavhota nevakanyoresa kuvhota hazvisi kupindirana. Magweta aya aroverera Zimbabwe Electoral Commission, Zec, nyaya yekuti yakatadza kubata zvakanaka sarudzo, uye pane dzimwe nguva, yakaisa mavhoti aifanirwa kupihwa VaChamisa kuna VaMnangagwa. Ukuwo magweta aVaMnangagwa achitungamirwa naVaItai Uriri, audza dare kuti hapana humboo huri mudare hunoratidza kuti Zec yakaisa mavhoti kuna VaMnangagwa. Magweta aya atiwo humboo huri kupihwa nemagweta aVaChamisa hauna kodzero yekunge huchibvumidzwa kupinda mudare. VaUriri vatiwo magwaro akapihwa VaMnangagwa akasvika kwavari nguva yakatarwa nemutemo yapfuura. Asi magweta aVaChamisa ati paakaisa magwaro awo mudare akasangana nedambudziko sezvo chikonzi chisina kuita basa racho remazvo. Vati sezvo dare richivharwa na 4 dzemasikati, havana kukwanisa kuwana rubatsiro rwematare kuitira kuti magwaro asvike nenguva kwayo. Asi VaUriri varamba vakasimba nerekuti mutemo unoti magwaro aya anofanirwa kusvitswa kumunhu aendeswa kumatare mukati memazuva manomwe, uye mazuva manomwe aya hapana pakanzi mazuva ezororo nekupera kwesvondo haaverengwe pamazuva manomwe akatarwa nebumbiro remitemo yenyika. Vati dare rinofanirwa kuona kuti mazuva anotarwa nebumbiro remitemo yenyika munyaya dzekupikisa zvakabuda musarudzo yemutungamiri wenyika atevedzwa pakatariswa zvinoreva bumbiro remitemo yenyika. Gweta re Zec, VaTawanda Kanengoni, vati hapana huchapupu hunoratidza kuti pane nhamba dzevanhu vakavhota vakaiswa pavanhu vakavhotera VaMnangagwa. Vatiwo huwandu hwezvakakanganiswa neZec hauna kukura zvekuti hungachinja danho rakatorwa neZec rekuti VaMnangagwa ndivo vakakunda musarudzo iyi. Mukuru wevatongi vematare, VaLuke Malaba, vati dare richapa mutongo waro neChishanu. No media source currently available 	https://www.voashona.com/a/magweta-a-va-nelason-chamisa-okweshana-mudare-ne-a-va-mnangagwa/4539945.html
sports	Kuda okunga zvibhakera	  SHASHA yetsiva yechidzimai yeWorld Boxing Council (WBC) Interim Title – Kudakwashe Memory “Take Money” Chiwandire – atanga gadziriro dzake svondo rino dzekuzosangana naYamileth Mercado wekuMexico.   Vatambi vaviri ava vacharwira bhande rina Mercado reWBC Gold mumutambo uchiri pakati pekurongwa.   Kutaura kuno, chikwata chaTake Money naMercado zvakamirira kupihwa gwaro neWBC kuti vachitanga kuita hurukuro dzekuronga mutambo uyu.   Murairidzi waTake Money arizve maneja wake, Clyde Musonda, anoti chikwata chavo chakamirira kunzwa kubva kuWBC kuti vochitanga rinhi kuita hurukuro nechikwata chaMercado.   Anoti apo vakamirira gwaro iri, vakatotanga kuita gadziriro dzemutambo uyu sezvo vari kuda kuti Take Money agare akagadzirira.   “Take Money akatanga gadziriro dzake svondo rino takatarisana nemutambo waMercado, kunyangwe zvazvo tichakamirira kunzwa kubva kuWBC nekuti ndivo vanotipa mvumo yekuti chitangai kuita hurukuro mushure mekuita ongororo yavo.   “Isu tiri kuda kugara takagadzirira nekuti patichasangana naMercado, Take Money anenge asiri kumirira Zimbabwe chete, asi Africa yose. Saka tinoda kutorera Mercado bhande rake riuye kuno,” anodaro Musonda.   Anoti kana hurukuro dzekuronga mutambo uyu dzikatanga, shuviro yavo ndeyekuti uitwe gore rinotevera munaKukadzi kana Kurume.   Musonda anoti murwendo rwekugadzirira mutambo uyu, vachaenda kunyika dzakaita seSouth Africa neNamibia kunoita gadziriro sezvo mutambo wavatarisana nawo uri mukuru.   “Sezvo mutambo wedu wekupedzisira apo takarwa naZulina Munoz waive uri munaGumiguru, tinoda kuti unotevera Kudah agorwa naMercado munaKukadzi kana Kurume.   “Asi, hunge hurukuro dzedu nechikwata chake dzikafamba zvakanaka.   “Tiri pakati pekuita hurukuro, tichaenda naKudah kunyika dzakaita seSouth Africa neNamibia tichinosimbaradza gadziriro dzake dzemutambo uyu nekuti nyika idzi dzine magym etsiva ane zvinhu zvose zvakakwana anobatsira kuti gadziriro dzedu dzifambe zvakanaka,” anodaro Musonda.	https://www.kwayedza.co.zw/kuda-okunga-zvibhakera/
politics	MDC Inoti Kuratidzira Kwayo Kuri Kuenderera Mberi neMusi weChishanu	MDC inotungamirwa naVaNelson Chamisa inoti iri kuenderera mberi nehurongwa hwayo hwekuratidzira nemusi weChishanu, kunyange hazvo isati yanzwa kubva kumapurisa. MDC yakazivisa mapurisa svondo rapera kuti ichapinda mukuratidzira uku sezvinodiwa nemitemo yenyika. Asi bato iri rinoti kusapindura kwemapurisa hakusi kuzotadzisa hurongwa hwekuratidzira uhu, sezvo bumbiro remitemo yenyika ichiripa kodzero yekuratidzira. MDC inoti iri kuratidzira sezvo isiri kufara nehutongi hwemutungamiri weZanu PF, VaEmmerson Mnangagwa, avo bato iri rinoti haricherechedzi kusarudzwa kwavakaitwa gore rapera. Sangano rinoona nezvesarudzo munyika, reZimbabwe Electoral Commission, rakazivisa gore rapera kuti VaMnangagwa ndivo vakanga vakunda musarudzo yemutungamiri wenyika. Asi MDC yakapikisa izvi mudare reConstitutional Court, iro rakapa mutongo waitambira zvakanga zvaziviswa musarudzo dzegore rapera nasachigaro weZimbabwe Electoral Commission, Amai Priscilla Chigumba. Asi MDC inoti VaMnangagwa vari kutadza kugadzirisa zviri kunetsa munyika, izvo zviri kupa kuti nyika ishaye magetsi, mafuta edzimotokari, uye kukwira kwemitengo yezvinhu mazuva ose. Murongi wemisangano muMDC, VaAmos Chibaya, vanoti kuratidzira kwavo kuchaitwa murunyararo sezvo vagara vari bato rinoremekedza mitemo yenyika. VaChibaya vanoti zvisineyi kuti havasati vawana mhinduro kubva kumapurisa, kuratidzira kwavo kuri kuenderera mberi nemusi weChishanu. Asi mutevedzeri wegurukota rezvekuburitswa kwemashoko, VaEnergy Mutodi, vanoti MDC inogara yakati ichaita ratidziro murunyararo asi ichizopedzisira yaita mhirizhonga. VaMutodi vanotiwo sebato reZanu PF riri kutonga, vari kuzviziva kuti MDC iri kuratidzira kuitira kuti VaMnangagwa vabviswe pachigaro. “Vakuru vari kuti vachange vari mberi mekuratidzira uku ndinovayambira kuti vasazoyeuka bako vanaiwa,” vadaro VaMutodi. Asi VaChibaya vanoti vari kuzviziva kuti Zanu PF iri kugadzira zvipfeko zveMDC zvichapihwa vanhu kuti vazovhiringa kuratidzira kwakarongwa nebato ravo. Senzira yekuti izvi zvisaitike, VaChibaya vanoti vachange vaine nhengo dzebato ravo dzichachengetedza runyararo, uye pakaita nhubu dzinoda kukonzera mhirizhonga, vachadzibata vachidziisa mumaoko emapurisa. Muna Ndira, sangano reZimbabwe Congress of Trade Unions rakadaidzira kuti vanhu vagare mudzimba dzavo kwemazuva matatu. Asi vanhu vakapinda mumigwagwa iyi vachiratidzira. Kuratidzira uku kwakapedzisira kwaita mhirizhonga iyo yakaona vanhu vanosvika makumi maviri vachifa mushure mekupfurwa nemabara epfuti. Sangano ravanachiremba vanorwira kodzero dzevanhu, reZimbabwe Association of Doctors for Human Rights, rinoti pamhirizhonga yakaitika muna Ndira, pane vanhu makumi matanhatu nevasere vakarapwa maronda akakonzerwa nemabara epfuti, uye vanhu vanodarika zana vaive nemaronda airatidza kuti akakonzerwa nesimbi nezvimwe zvombo zvinocheka. Vanorwira kodzero dzevanhu vanoti mumazuva matatu akadaidzirwa neZCTU kuti vanhu vagare mudzimba dzavo, vakaona mapurisa achishandisa zvombo zvehutsi hunokachidza pavanhu vairatidzira vasina zvombo, uye vakaonawo masoja aive nepfuti dzemhando yeAK-47. No media source currently available 	https://www.voashona.com/a/zimbabwe-opposition-protests-going-ahead-as-scheduled/5037158.html
health	Madhokotera neVakoti Votanga Kuramwa Mabasa neKushaya Zvekuzvidzivirira kuCoronavirus	Vanachiremba navana mukoti munyika vatanga kuramwa mabasa kunyangwe nyika yatarisana nechirwere chouraya vanhu vakawanda pasi rose cheCoronavirus. Vanachiremba navanamukoti ava vanoti hurumende iri kukundikana kuvapa zvekushandisa kuti vazvidzivire kutapurirwa zvirwere zvakaita seCoronavirus. Mutsamba kubazi rezvehutano, iri mumaoko eStudio 7, vanamukoti kuburikidza nesangano reZimbabwe Nurses Association vati vakasuma bazi rezvehutano mazuva maviri apfuura kut vanoda zvekuzvidzivirira kubva kuchirwere cheCoronavirus, mvura muzvipatara uye mari yekushanda kwavachaita nguva yakareba vachirapa vane chirwere cheCoronavirus. Mutsamba kubazi rezvehutano nevakuru vezvipatara zvehurumende munyika, mutungamiri wesangano rinomirira vanachiremba reZimbabwe Hospital Doctors Association, Dr Tawanda Zvakada, vatiwo nhengo dzavo hadzichakwanise kuramba dzichishanda kutanga nhasi sezvo dzisina zvekuzvidzivirira. Vati vakaita musangano nehurumende neMuvhuro nezvenyaya iyi asi kusvika pari zvino hapana chabuda. Hatina kukwanisa kubata gurukota rezvehutano, Dr Obadiah Moyo, kana munyori mubazi ravo, Dr Agnes Mahomva, sezvo vose vange vasiri kudaira nharembozha dzavo. Kusvika pari zvino hurumende inoti vanhu vatatu vabatwa nechirwere cheCoronavirus munyika uye mumwe chete, mutori wenhau, Zororo Makamba, akashaya vakavigwa neChipiri. Mutungamiri weZimbabwe Nurses Association, VaEnock Dongo, vatenda kuti vanoda zvikwanisiro muzvipatara nechimbi chimbi uye vakanda mapadza pasi.. No media source currently available 	https://www.voashona.com/a/vanachiremba-navanamukoti-votanga-kuramwa-mabasa-nekushaya-zvekuzvidzivirira-kucoronavirus/5345330.html
sports	Vatambi baiwai nhomba: SRC	  SANGANO reSports and Recreation Commission (SRC) riri kukurudzira vatambi vemitambo yakasiyana kuti vabaiwe majekiseni ekudzivirira Covid-19 kuitira kuti zvigobatsira mukuderedza kupararira kwechirwere ichi pamwe nekudzoswa kwemitambo nekuchimbidza.   Mitambo yose pari zvino yakambomiswa nekuda kweCovid-19 kunze kweyezvikwata zvenyika chete inosanganisira yeZimbabwe Cricket apo maChevrons ari kubandana neBangladesh mumitambo yeOne Day International, Twenty20 Series neTest match series.   Muchinyorwa, akafanobata chigaro chadirector-general weSRC – Sebastain Garikai – anoti zvakakosha kuti vatambi vose vaibaiwe majekiseni ekudzivirira Covid-19.   “Kunyanzvi dzemitambo zvakakosha kuti tikoshese chirongwa chekubaiwa nhomba yeCovid-19 sezviri kuitwa neveruzhinji nekuti zvinobatsira mukuderedza kupararira kwechirwere ichi.   “Kana chirwere ichi chikarwiswa, zvinobatsira zvakare pane zvatiri kuedza kuita mukudzosa mitambo yose, ichidzoka iine vatsigiri asi vari vashoma,” anodaro Garikai.   Anoenderera mberi achiti, “Tichitarisana nekumiswa kwemitambo yeChibuku Super Cup, zvakaratidza kukosha kwekubaiwa majekiseni eCovid-19 nekuti zvikwata zvaive nevanhu vakawanda vakabatwa neCovid-19 ndizvo zvaive nevashomawo vakabaiwa.”   Garikai anoti pari zvino SRC pamwe nemasangano akasiyana vari kuongorora mafambiro ari kuita zvinhu munyika maringe nedenda iri.   “Tiri kuongorora zvose zvinenge zvichiitika kuti todzosa sei mitambo, naizvozvo tichange tichiongorora svondo rega-rega tichiita hurukuro negurukota revechidiki nerezveutano nekurerwa kwevana,” anodaro.   Garikai anoti pari zvino mitambo yenhabvu haikwanisike kuti idzoke asi hunge kana zvikwata zvemuPSL zvikatevedzera chirongwa chebio-secure bubble izvo zvinoreva kuti vatambi venhabvu, hutungamiri hwemutambo uyu nevaridzi vepembe vanenge vachigara pavo voga kusina veruzhinji.   “Nhabvu pari zvino inogona kudzoka chete kana chirongwa chebio-secure bubble chiri kutevedzerwa izvo zvinoona vatambi venhabvu, vatungamiri vezvikwata nevaridzi vepembe vose vachigara pamwe chete vasingasange neruzhinji. Izvi ndizvo zviri kuitwa nevecricket nerugby, ndiko kusaka mitambo yavo iri kutenderwa kutambwa.   “Tose tinoda kuona kukasika kudzoka kwemitambo. Asi kudzoka kwayo kunofanirwa kunge kuchienderana nesainzi, mitemo yeWorld Health Organization (WHO) nemitemo yeHurumende,” anodaro.	https://www.kwayedza.co.zw/vatambi-baiwai-nhomba-src/
sports	‘TSIGIRAI LOGA’	VATSIGIRI venhabvu vanoti hapana chinokonesa Zimbabwe kuenda kumakwikwi e2022 Qatar World Cup zvichitevera kugadzwa kwemurairidzi mutsva wechikwata chenyika chemaWarriors, Zdravko Logarusic.   Loga, sezita remadunhurirwa raLogarusic iro raakapihwa nevatsigiri venhabvu, akagadzwa pachigaro chinopisa ichi neZifa achitsiva Sunday ‘Mhofu’ Chidzambwa uyo akasiya basa gore rapera.   Joey ‘Mafero’ Antipas ndiye ange akafanobata chigaro ichi zvichitevera kubva kwaMhofu.   Chizvarwa chekuCroatia ichi, Loga, akaparurwa zviri pamutemo svondo radarika nesangano reZifa.   Mutungamiri weZifa, Felton Kamambo, akabva azivisa Loga kuti maWarriors anofanirwa kuenda kumakwikwi ese enhabvu anoti African Nations Cup (CHAN), Africa Cup of Nations (Afcon) 2021 neFifa World Cup 2022.   Muhurukuro nevatsigiri venhabvu vakasiyana vanoti remangwana remaWarriors rakajeka zvikuru zvichitevera kugadzwa kwakaitwa Loga.   Mutungamiri wesangano reFriends of Warriors, Edward Chimedza, anoti kuuya kwaLoga kwaunza chiedza chakanaka uye pane tarisiro huru yekuti achabata basa sebasa.   “Loga auya, tinofanirwa kumupa nguva anyatsobika chikwata chake uye Zifa ngaimutsigire nekumupa zvese zvaanoda kuti agoita basa rake nemazvo. Tine mukana wekuita zvikuru munhabvu naLoga uye tiri kumutemba kuti achabata basa, 2022 ndaona tichienda kuWorld Cup naye. Asi anofanirwa kutanga atidzosera kuAfcon zvekare,” anodaro Chimedza.   Mashoko ake anotsinhirwa neshasha inozivikanwa pakutsigira nhabvu, Chris ‘Romario’ Musekiwa achiti Loga anofanirwa kuwana rutsigiro ruzere kubva kuZifa, mapoka akasiyana anoona nezvenhabvu pamwechete nevatsigiri.   “Murairidzi wedu mutsva tinaye uye tiri kufamba naye, toda kumuona achibudirira. Anofanirwa kupihwa rutsigiro rwese rwaanoda kuti agobudirira mubasa rake. Kana akataura kuti ane vatambi vaanoda, ngavauye nenguva kuitira kuti ashande navo agozivana navo.   “Tine mitambo mikuru iri kuuya saka tinoziva kuti tikamutsigira zvakasimba tinobudirira chete, kunyanya mumutambo weCHAN uri kuuya munaKubvumbi. Asi mikuru yeAfcon neWorld Cup yatiri kuda ndine chivimbo chekuti ari kuzotiendesa,” anodaro.   Munyori mukuru weFriends of the Warriors, Zivanai Muwashu anoti kuve nemurairidzi wekunze kunobatsira zvikuru mune zvakasiyana.   “Uku ndiko kubudirira kwatave kuita munhabvu yedu, tave kufamba mugwara chairo naLoga. Tine varairidzi vemuno hapana kwataienda nekuti vamwe vaisarudza vatambi vekuzvikwata zvavo kuti vagouya kumaWarriors, manje naLoga achanyatsoongorora vese osarudza vatambi vaanoda avo vaanoona kuti ndivo vanokodzera kutambira maWarriors.   “ Mumaonero angu, izvi zvichatibatsira kuti vatambi vanogona vachashevedzwa uye vachatamba nhabvu votisvitsa kure,” anodaro Muwashu. Mutambo wekutanga waLoga achirairidza maWarriors uriko musi wa23 Kurume apo achasangana neAlgeria, kuAlgeria mumutambo wekurwira tikiti rekuenda kuAfcon 2021.   Svondo rinotevera racho, maWarriors achange ari pamusha apo achasangana neAlgeria mumutambo weAfcon zvakare.   MunaKubvumbi, Loga ane basa guru rekubata sezvo achatungamirira maWarriors kumakwikwi eCHAN achaitirwa kuCameroon.   MaWarriors akaiswa muboka reGroup A rine zvikwata zvinoti Cameroon, Burkina Faso neMali.	https://www.kwayedza.co.zw/tsigirai-loga/
